,config,data
285,"['weighted', 'monoton', 'uniform', 'empty', 'random']",60476.0
286,"['weighted', 'monoton', 'uniform', 'empty', 'random']",34652.0
287,"['weighted', 'monoton', 'uniform', 'empty', 'random']",15928.0
288,"['weighted', 'monoton', 'uniform', 'empty', 'random']",12916.0
289,"['weighted', 'monoton', 'uniform', 'empty', 'random']",17556.0
290,"['weighted', 'monoton', 'uniform', 'empty', 'random']",9004.0
291,"['weighted', 'monoton', 'uniform', 'empty', 'random']",11884.0
292,"['weighted', 'monoton', 'uniform', 'empty', 'random']",35272.0
293,"['weighted', 'monoton', 'uniform', 'empty', 'random']",26972.0
294,"['weighted', 'monoton', 'uniform', 'empty', 'random']",14308.0
295,"['weighted', 'monoton', 'uniform', 'empty', 'random']",10448.0
296,"['weighted', 'monoton', 'uniform', 'empty', 'random']",36128.0
297,"['weighted', 'monoton', 'uniform', 'empty', 'random']",7428.0
298,"['weighted', 'monoton', 'uniform', 'empty', 'random']",10892.0
299,"['weighted', 'monoton', 'uniform', 'empty', 'random']",33064.0
0,"['weighted', 'monoton', 'empty', 'random']",30736.0
1,"['weighted', 'monoton', 'empty', 'random']",27176.0
2,"['weighted', 'monoton', 'empty', 'random']",60492.0
3,"['weighted', 'monoton', 'empty', 'random']",51108.0
4,"['weighted', 'monoton', 'empty', 'random']",27492.0
5,"['weighted', 'monoton', 'empty', 'random']",32528.0
6,"['weighted', 'monoton', 'empty', 'random']",10436.0
7,"['weighted', 'monoton', 'empty', 'random']",37880.0
8,"['weighted', 'monoton', 'empty', 'random']",48584.0
9,"['weighted', 'monoton', 'empty', 'random']",16376.0
10,"['weighted', 'monoton', 'empty', 'random']",26784.0
11,"['weighted', 'monoton', 'empty', 'random']",9564.0
12,"['weighted', 'monoton', 'empty', 'random']",3044.0
13,"['weighted', 'monoton', 'empty', 'random']",32796.0
14,"['weighted', 'monoton', 'empty', 'random']",17064.0
15,"['weighted', 'monoton', 'empty', 'random']",31608.0
16,"['weighted', 'monoton', 'empty', 'random']",34520.0
17,"['weighted', 'monoton', 'empty', 'random']",16116.0
18,"['weighted', 'monoton', 'empty', 'random']",75844.0
19,"['weighted', 'monoton', 'empty', 'random']",16476.0
20,"['weighted', 'monoton', 'empty', 'random']",16304.0
21,"['weighted', 'monoton', 'empty', 'random']",25720.0
22,"['weighted', 'monoton', 'empty', 'random']",16552.0
23,"['weighted', 'monoton', 'empty', 'random']",28672.0
24,"['weighted', 'monoton', 'empty', 'random']",36120.0
25,"['weighted', 'monoton', 'empty', 'random']",52400.0
26,"['weighted', 'monoton', 'empty', 'random']",27708.0
27,"['weighted', 'monoton', 'empty', 'random']",25120.0
28,"['weighted', 'monoton', 'empty', 'random']",36308.0
29,"['weighted', 'monoton', 'empty', 'random']",12124.0
30,"['weighted', 'monoton', 'empty', 'random']",16376.0
31,"['weighted', 'monoton', 'empty', 'random']",12520.0
32,"['weighted', 'monoton', 'empty', 'random']",31884.0
33,"['weighted', 'monoton', 'empty', 'random']",13504.0
34,"['weighted', 'monoton', 'empty', 'random']",25220.0
35,"['weighted', 'monoton', 'empty', 'random']",16416.0
36,"['weighted', 'monoton', 'empty', 'random']",14916.0
37,"['weighted', 'monoton', 'empty', 'random']",32268.0
38,"['weighted', 'monoton', 'empty', 'random']",36604.0
39,"['weighted', 'monoton', 'empty', 'random']",35520.0
40,"['weighted', 'monoton', 'empty', 'random']",10732.0
41,"['weighted', 'monoton', 'empty', 'random']",32212.0
42,"['weighted', 'monoton', 'empty', 'random']",18560.0
43,"['weighted', 'monoton', 'empty', 'random']",49964.0
44,"['weighted', 'monoton', 'empty', 'random']",36692.0
45,"['weighted', 'monoton', 'empty', 'random']",34844.0
46,"['weighted', 'monoton', 'empty', 'random']",15352.0
47,"['weighted', 'monoton', 'empty', 'random']",15912.0
48,"['weighted', 'monoton', 'empty', 'random']",24920.0
49,"['weighted', 'monoton', 'empty', 'random']",14724.0
50,"['weighted', 'monoton', 'empty', 'random']",22840.0
51,"['weighted', 'monoton', 'empty', 'random']",49704.0
52,"['weighted', 'monoton', 'empty', 'random']",8968.0
53,"['weighted', 'monoton', 'empty', 'random']",8060.0
54,"['weighted', 'monoton', 'empty', 'random']",27276.0
55,"['weighted', 'monoton', 'empty', 'random']",8360.0
56,"['weighted', 'monoton', 'empty', 'random']",28288.0
57,"['weighted', 'monoton', 'empty', 'random']",12524.0
58,"['weighted', 'monoton', 'empty', 'random']",52500.0
59,"['weighted', 'monoton', 'empty', 'random']",17896.0
60,"['weighted', 'monoton', 'empty', 'random']",17176.0
61,"['weighted', 'monoton', 'empty', 'random']",18060.0
62,"['weighted', 'monoton', 'empty', 'random']",27004.0
63,"['weighted', 'monoton', 'empty', 'random']",15984.0
64,"['weighted', 'monoton', 'empty', 'random']",60320.0
65,"['weighted', 'monoton', 'empty', 'random']",27472.0
66,"['weighted', 'monoton', 'empty', 'random']",27896.0
67,"['weighted', 'monoton', 'empty', 'random']",55620.0
68,"['weighted', 'monoton', 'empty', 'random']",17104.0
69,"['weighted', 'monoton', 'empty', 'random']",36356.0
70,"['weighted', 'monoton', 'empty', 'random']",15556.0
71,"['weighted', 'monoton', 'empty', 'random']",50188.0
72,"['weighted', 'monoton', 'empty', 'random']",15100.0
73,"['weighted', 'monoton', 'empty', 'random']",16964.0
74,"['weighted', 'monoton', 'empty', 'random']",16028.0
75,"['weighted', 'monoton', 'empty', 'random']",31332.0
76,"['weighted', 'monoton', 'empty', 'random']",36248.0
77,"['weighted', 'monoton', 'empty', 'random']",16448.0
78,"['weighted', 'monoton', 'empty', 'random']",36836.0
79,"['weighted', 'monoton', 'empty', 'random']",16112.0
80,"['weighted', 'monoton', 'empty', 'random']",35336.0
81,"['weighted', 'monoton', 'empty', 'random']",10472.0
82,"['weighted', 'monoton', 'empty', 'random']",7424.0
83,"['weighted', 'monoton', 'empty', 'random']",60352.0
84,"['weighted', 'monoton', 'empty', 'random']",16332.0
85,"['weighted', 'monoton', 'empty', 'random']",12324.0
86,"['weighted', 'monoton', 'empty', 'random']",18336.0
87,"['weighted', 'monoton', 'empty', 'random']",12696.0
88,"['weighted', 'monoton', 'empty', 'random']",26948.0
89,"['weighted', 'monoton', 'empty', 'random']",16448.0
90,"['weighted', 'monoton', 'empty', 'random']",19348.0
91,"['weighted', 'monoton', 'empty', 'random']",11416.0
92,"['weighted', 'monoton', 'empty', 'random']",34684.0
93,"['weighted', 'monoton', 'empty', 'random']",36920.0
94,"['weighted', 'monoton', 'empty', 'random']",34516.0
95,"['weighted', 'monoton', 'empty', 'random']",36488.0
96,"['weighted', 'monoton', 'empty', 'random']",8016.0
97,"['weighted', 'monoton', 'empty', 'random']",20400.0
98,"['weighted', 'monoton', 'empty', 'random']",26872.0
99,"['weighted', 'monoton', 'empty', 'random']",27344.0
100,"['weighted', 'monoton', 'empty', 'random']",60268.0
101,"['weighted', 'monoton', 'empty', 'random']",36264.0
102,"['weighted', 'monoton', 'empty', 'random']",20872.0
103,"['weighted', 'monoton', 'empty', 'random']",36452.0
104,"['weighted', 'monoton', 'empty', 'random']",35756.0
105,"['weighted', 'monoton', 'empty', 'random']",51768.0
106,"['weighted', 'monoton', 'empty', 'random']",31664.0
107,"['weighted', 'monoton', 'empty', 'random']",16276.0
108,"['weighted', 'monoton', 'empty', 'random']",16836.0
109,"['weighted', 'monoton', 'empty', 'random']",29856.0
110,"['weighted', 'monoton', 'empty', 'random']",27548.0
111,"['weighted', 'monoton', 'empty', 'random']",18496.0
112,"['weighted', 'monoton', 'empty', 'random']",27292.0
113,"['weighted', 'monoton', 'empty', 'random']",58692.0
114,"['weighted', 'monoton', 'empty', 'random']",26420.0
115,"['weighted', 'monoton', 'empty', 'random']",15532.0
116,"['weighted', 'monoton', 'empty', 'random']",9864.0
117,"['weighted', 'monoton', 'empty', 'random']",56648.0
118,"['weighted', 'monoton', 'empty', 'random']",12520.0
119,"['weighted', 'monoton', 'empty', 'random']",14396.0
120,"['weighted', 'monoton', 'empty', 'random']",16588.0
121,"['weighted', 'monoton', 'empty', 'random']",14300.0
122,"['weighted', 'monoton', 'empty', 'random']",16068.0
123,"['weighted', 'monoton', 'empty', 'random']",32672.0
124,"['weighted', 'monoton', 'empty', 'random']",17944.0
125,"['weighted', 'monoton', 'empty', 'random']",16120.0
126,"['weighted', 'monoton', 'empty', 'random']",37416.0
127,"['weighted', 'monoton', 'empty', 'random']",16232.0
128,"['weighted', 'monoton', 'empty', 'random']",15624.0
129,"['weighted', 'monoton', 'empty', 'random']",14436.0
130,"['weighted', 'monoton', 'empty', 'random']",19628.0
131,"['weighted', 'monoton', 'empty', 'random']",14496.0
132,"['weighted', 'monoton', 'empty', 'random']",24672.0
133,"['weighted', 'monoton', 'empty', 'random']",13648.0
134,"['weighted', 'monoton', 'empty', 'random']",26948.0
135,"['weighted', 'monoton', 'empty', 'random']",14244.0
136,"['weighted', 'monoton', 'empty', 'random']",18144.0
137,"['weighted', 'monoton', 'empty', 'random']",32496.0
138,"['weighted', 'monoton', 'empty', 'random']",13264.0
139,"['weighted', 'monoton', 'empty', 'random']",60476.0
140,"['weighted', 'monoton', 'empty', 'random']",36672.0
141,"['weighted', 'monoton', 'empty', 'random']",14056.0
142,"['weighted', 'monoton', 'empty', 'random']",32252.0
143,"['weighted', 'monoton', 'empty', 'random']",23328.0
144,"['weighted', 'monoton', 'empty', 'random']",17712.0
145,"['weighted', 'monoton', 'empty', 'random']",12824.0
146,"['weighted', 'monoton', 'empty', 'random']",17072.0
147,"['weighted', 'monoton', 'empty', 'random']",28744.0
148,"['weighted', 'monoton', 'empty', 'random']",16424.0
149,"['weighted', 'monoton', 'empty', 'random']",27416.0
150,"['weighted', 'monoton', 'empty', 'random']",16488.0
151,"['weighted', 'monoton', 'empty', 'random']",11796.0
152,"['weighted', 'monoton', 'empty', 'random']",8812.0
153,"['weighted', 'monoton', 'empty', 'random']",36888.0
154,"['weighted', 'monoton', 'empty', 'random']",17156.0
155,"['weighted', 'monoton', 'empty', 'random']",60760.0
156,"['weighted', 'monoton', 'empty', 'random']",16332.0
157,"['weighted', 'monoton', 'empty', 'random']",13724.0
158,"['weighted', 'monoton', 'empty', 'random']",36144.0
159,"['weighted', 'monoton', 'empty', 'random']",14704.0
160,"['weighted', 'monoton', 'empty', 'random']",14856.0
161,"['weighted', 'monoton', 'empty', 'random']",13240.0
162,"['weighted', 'monoton', 'empty', 'random']",28156.0
163,"['weighted', 'monoton', 'empty', 'random']",28512.0
164,"['weighted', 'monoton', 'empty', 'random']",15636.0
165,"['weighted', 'monoton', 'empty', 'random']",7152.0
166,"['weighted', 'monoton', 'empty', 'random']",23556.0
167,"['weighted', 'monoton', 'empty', 'random']",14816.0
168,"['weighted', 'monoton', 'empty', 'random']",27748.0
169,"['weighted', 'monoton', 'empty', 'random']",14496.0
170,"['weighted', 'monoton', 'empty', 'random']",36352.0
171,"['weighted', 'monoton', 'empty', 'random']",32200.0
172,"['weighted', 'monoton', 'empty', 'random']",25388.0
173,"['weighted', 'monoton', 'empty', 'random']",61404.0
174,"['weighted', 'monoton', 'empty', 'random']",26696.0
175,"['weighted', 'monoton', 'empty', 'random']",7836.0
176,"['weighted', 'monoton', 'empty', 'random']",17924.0
177,"['weighted', 'monoton', 'empty', 'random']",20212.0
178,"['weighted', 'monoton', 'empty', 'random']",32432.0
179,"['weighted', 'monoton', 'empty', 'random']",8920.0
180,"['weighted', 'monoton', 'empty', 'random']",12224.0
181,"['weighted', 'monoton', 'empty', 'random']",16240.0
182,"['weighted', 'monoton', 'empty', 'random']",6720.0
183,"['weighted', 'monoton', 'empty', 'random']",20088.0
184,"['weighted', 'monoton', 'empty', 'random']",27264.0
185,"['weighted', 'monoton', 'empty', 'random']",31252.0
186,"['weighted', 'monoton', 'empty', 'random']",8860.0
187,"['weighted', 'monoton', 'empty', 'random']",27564.0
188,"['weighted', 'monoton', 'empty', 'random']",16100.0
189,"['weighted', 'monoton', 'empty', 'random']",11108.0
190,"['weighted', 'monoton', 'empty', 'random']",27464.0
191,"['weighted', 'monoton', 'empty', 'random']",16548.0
192,"['weighted', 'monoton', 'empty', 'random']",14208.0
193,"['weighted', 'monoton', 'empty', 'random']",12552.0
194,"['weighted', 'monoton', 'empty', 'random']",37012.0
195,"['weighted', 'monoton', 'empty', 'random']",36520.0
196,"['weighted', 'monoton', 'empty', 'random']",16384.0
197,"['weighted', 'monoton', 'empty', 'random']",8036.0
198,"['weighted', 'monoton', 'empty', 'random']",35988.0
199,"['weighted', 'monoton', 'empty', 'random']",28300.0
200,"['weighted', 'monoton', 'empty', 'random']",18268.0
201,"['weighted', 'monoton', 'empty', 'random']",31624.0
202,"['weighted', 'monoton', 'empty', 'random']",16480.0
203,"['weighted', 'monoton', 'empty', 'random']",17760.0
204,"['weighted', 'monoton', 'empty', 'random']",16032.0
205,"['weighted', 'monoton', 'empty', 'random']",36244.0
206,"['weighted', 'monoton', 'empty', 'random']",27604.0
207,"['weighted', 'monoton', 'empty', 'random']",60412.0
208,"['weighted', 'monoton', 'empty', 'random']",20568.0
209,"['weighted', 'monoton', 'empty', 'random']",16488.0
210,"['weighted', 'monoton', 'empty', 'random']",25488.0
211,"['weighted', 'monoton', 'empty', 'random']",14060.0
212,"['weighted', 'monoton', 'empty', 'random']",6144.0
213,"['weighted', 'monoton', 'empty', 'random']",35372.0
214,"['weighted', 'monoton', 'empty', 'random']",36676.0
215,"['weighted', 'monoton', 'empty', 'random']",16472.0
216,"['weighted', 'monoton', 'empty', 'random']",16468.0
217,"['weighted', 'monoton', 'empty', 'random']",19124.0
218,"['weighted', 'monoton', 'empty', 'random']",15660.0
219,"['weighted', 'monoton', 'empty', 'random']",25540.0
220,"['weighted', 'monoton', 'empty', 'random']",17904.0
221,"['weighted', 'monoton', 'empty', 'random']",13124.0
222,"['weighted', 'monoton', 'empty', 'random']",9528.0
223,"['weighted', 'monoton', 'empty', 'random']",16044.0
224,"['weighted', 'monoton', 'empty', 'random']",25636.0
225,"['weighted', 'monoton', 'empty', 'random']",20864.0
226,"['weighted', 'monoton', 'empty', 'random']",5444.0
227,"['weighted', 'monoton', 'empty', 'random']",36344.0
228,"['weighted', 'monoton', 'empty', 'random']",6072.0
229,"['weighted', 'monoton', 'empty', 'random']",15268.0
230,"['weighted', 'monoton', 'empty', 'random']",32360.0
231,"['weighted', 'monoton', 'empty', 'random']",34860.0
232,"['weighted', 'monoton', 'empty', 'random']",25932.0
233,"['weighted', 'monoton', 'empty', 'random']",58992.0
234,"['weighted', 'monoton', 'empty', 'random']",9048.0
235,"['weighted', 'monoton', 'empty', 'random']",29836.0
236,"['weighted', 'monoton', 'empty', 'random']",31224.0
237,"['weighted', 'monoton', 'empty', 'random']",29180.0
238,"['weighted', 'monoton', 'empty', 'random']",18720.0
239,"['weighted', 'monoton', 'empty', 'random']",15632.0
240,"['weighted', 'monoton', 'empty', 'random']",10484.0
241,"['weighted', 'monoton', 'empty', 'random']",35640.0
242,"['weighted', 'monoton', 'empty', 'random']",26396.0
243,"['weighted', 'monoton', 'empty', 'random']",26812.0
244,"['weighted', 'monoton', 'empty', 'random']",28064.0
245,"['weighted', 'monoton', 'empty', 'random']",36344.0
246,"['weighted', 'monoton', 'empty', 'random']",32304.0
247,"['weighted', 'monoton', 'empty', 'random']",46712.0
248,"['weighted', 'monoton', 'empty', 'random']",30684.0
249,"['weighted', 'monoton', 'empty', 'random']",13828.0
250,"['weighted', 'monoton', 'empty', 'random']",17072.0
251,"['weighted', 'monoton', 'empty', 'random']",27580.0
252,"['weighted', 'monoton', 'empty', 'random']",32612.0
253,"['weighted', 'monoton', 'empty', 'random']",27872.0
254,"['weighted', 'monoton', 'empty', 'random']",56752.0
255,"['weighted', 'monoton', 'empty', 'random']",7772.0
256,"['weighted', 'monoton', 'empty', 'random']",17464.0
257,"['weighted', 'monoton', 'empty', 'random']",8516.0
258,"['weighted', 'monoton', 'empty', 'random']",26844.0
259,"['weighted', 'monoton', 'empty', 'random']",9188.0
260,"['weighted', 'monoton', 'empty', 'random']",17140.0
261,"['weighted', 'monoton', 'empty', 'random']",36216.0
262,"['weighted', 'monoton', 'empty', 'random']",38252.0
263,"['weighted', 'monoton', 'empty', 'random']",7912.0
264,"['weighted', 'monoton', 'empty', 'random']",47340.0
265,"['weighted', 'monoton', 'empty', 'random']",16128.0
266,"['weighted', 'monoton', 'empty', 'random']",13908.0
267,"['weighted', 'monoton', 'empty', 'random']",12916.0
268,"['weighted', 'monoton', 'empty', 'random']",16124.0
269,"['weighted', 'monoton', 'empty', 'random']",17388.0
270,"['weighted', 'monoton', 'empty', 'random']",8108.0
271,"['weighted', 'monoton', 'empty', 'random']",27536.0
272,"['weighted', 'monoton', 'empty', 'random']",7460.0
273,"['weighted', 'monoton', 'empty', 'random']",37176.0
274,"['weighted', 'monoton', 'empty', 'random']",34980.0
275,"['weighted', 'monoton', 'empty', 'random']",16184.0
276,"['weighted', 'monoton', 'empty', 'random']",15628.0
277,"['weighted', 'monoton', 'empty', 'random']",32908.0
278,"['weighted', 'monoton', 'empty', 'random']",23604.0
279,"['weighted', 'monoton', 'empty', 'random']",23156.0
280,"['weighted', 'monoton', 'empty', 'random']",36020.0
281,"['weighted', 'monoton', 'empty', 'random']",31952.0
282,"['weighted', 'monoton', 'empty', 'random']",34552.0
283,"['weighted', 'monoton', 'empty', 'random']",15044.0
284,"['weighted', 'monoton', 'empty', 'random']",25252.0
285,"['weighted', 'monoton', 'empty', 'random']",32248.0
286,"['weighted', 'monoton', 'empty', 'random']",31860.0
287,"['weighted', 'monoton', 'empty', 'random']",27592.0
288,"['weighted', 'monoton', 'empty', 'random']",17948.0
289,"['weighted', 'monoton', 'empty', 'random']",16872.0
290,"['weighted', 'monoton', 'empty', 'random']",36244.0
291,"['weighted', 'monoton', 'empty', 'random']",27552.0
292,"['weighted', 'monoton', 'empty', 'random']",15504.0
293,"['weighted', 'monoton', 'empty', 'random']",20148.0
294,"['weighted', 'monoton', 'empty', 'random']",16464.0
295,"['weighted', 'monoton', 'empty', 'random']",7648.0
296,"['weighted', 'monoton', 'empty', 'random']",5752.0
297,"['weighted', 'monoton', 'empty', 'random']",24480.0
298,"['weighted', 'monoton', 'empty', 'random']",10900.0
299,"['weighted', 'monoton', 'empty', 'random']",36368.0
0,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",12184.0
1,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",35800.0
2,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14612.0
3,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",20380.0
4,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32288.0
5,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",18052.0
6,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14208.0
7,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",24160.0
8,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",28332.0
9,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",18512.0
10,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14020.0
11,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",9244.0
12,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",60904.0
13,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",31716.0
14,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16832.0
15,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16472.0
16,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32988.0
17,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",8968.0
18,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16256.0
19,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14264.0
20,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",9784.0
21,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",7788.0
22,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",56472.0
23,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16120.0
24,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36952.0
25,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",34740.0
26,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14696.0
27,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",28208.0
28,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",29528.0
29,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",20392.0
30,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32632.0
31,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",8088.0
32,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",12492.0
33,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",13080.0
34,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",17956.0
35,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27156.0
36,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",20356.0
37,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32204.0
38,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",28260.0
39,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27468.0
40,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",7400.0
41,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27512.0
42,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14196.0
43,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",20044.0
44,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",22032.0
45,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",15364.0
46,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32348.0
47,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",13940.0
48,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16852.0
49,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",10780.0
50,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",13568.0
51,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",34568.0
52,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",19924.0
53,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",24140.0
54,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",60404.0
55,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16924.0
56,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14808.0
57,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27700.0
58,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36184.0
59,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",34264.0
60,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",25216.0
61,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",13172.0
62,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",33996.0
63,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",40100.0
64,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",35808.0
65,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36460.0
66,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",35904.0
67,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",30872.0
68,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32312.0
69,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",35864.0
70,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",25056.0
71,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",15216.0
72,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",51724.0
73,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16548.0
74,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",37920.0
75,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36120.0
76,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",13932.0
77,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32288.0
78,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14688.0
79,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",17140.0
80,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",8056.0
81,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16544.0
82,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36560.0
83,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16408.0
84,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27404.0
85,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",3752.0
86,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36048.0
87,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",7908.0
88,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",12316.0
89,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",23488.0
90,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",68300.0
91,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",25424.0
92,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36472.0
93,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",35672.0
94,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27404.0
95,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14176.0
96,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",20712.0
97,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",7488.0
98,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",8020.0
99,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",27700.0
100,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",9228.0
101,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16172.0
102,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",17820.0
103,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",36292.0
104,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16356.0
105,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",32204.0
106,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",16528.0
107,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",34708.0
108,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",23508.0
109,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",4208.0
110,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",37452.0
111,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",55996.0
112,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",19628.0
113,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",26304.0
114,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",8852.0
115,"['weighted', 'empty', 'greedy', 'monoton', 'uniform', 'random']",14724.0
